player_id,name,week,ppr_points,position,team,season
00-0032424,D.J. Reader,13,0.0,NT,DET,2024
00-0032442,Elandon Roberts,13,0.0,ILB,PIT,2024
00-0032521,Mike Hilton,13,0.0,CB,CIN,2024
00-0032569,Wil Lutz,13,0.0,K,DEN,2024
00-0032580,Jonathan Jones,13,0.0,CB,NE,2024
00-0032667,Roy Robertson-Harris,13,0.0,DT,SEA,2024
00-0032671,Morgan Fox,13,0.0,DT,LAC,2024
00-0032726,Ka'imi Fairbairn,13,0.0,K,HOU,2024
00-0032753,Luke Rhodes,13,0.0,LS,IND,2024
00-0032762,Chris Jones,13,0.0,DT,KC,2024
00-0032889,A'Shawn Robinson,13,0.0,DE,CAR,2024
00-0032891,Daryl Worley,13,0.0,FS,TEN,2024
00-0032939,Vonn Bell,13,0.0,SS,CIN,2024
00-0032943,Riley Dixon,13,0.0,P,DEN,2024
00-0032954,Isaac Seumalo,13,0.0,G,PIT,2024
00-0032965,Ronnie Stanley,13,0.0,T,BAL,2024
00-0032971,Justin Simmons,13,0.0,FS,ATL,2024
00-0033038,Eric Murray,13,0.0,FS,HOU,2024
00-0033046,Jihad Ward,13,0.0,OLB,MIN,2024
00-0033051,David Onyemata,13,0.0,DT,ATL,2024
00-0033055,Jalen Ramsey,13,0.0,CB,MIA,2024
00-0033072,Leonard Floyd,13,0.0,DE,SF,2024
00-0033073,Emmanuel Ogbah,13,0.0,DE,MIA,2024
00-0033093,Jonathan Bullard,13,0.0,DE,MIN,2024
00-0033120,Kenny Clark,13,0.0,DT,GB,2024
00-0033123,Yannick Ngakoue,13,0.0,DE,NE,2024
00-0033131,Maliek Collins,13,0.0,DT,SF,2024
00-0033132,Kevin Byard,13,0.0,FS,CHI,2024
00-0033156,Joey Bosa,13,0.0,DE,LAC,2024
00-0033269,Rigoberto Sanchez,13,0.0,P,IND,2024
00-0033281,Marlon Humphrey,13,0.0,CB,BAL,2024
00-0033294,Chuck Clark,13,0.0,SS,NYJ,2024
00-0033297,D.J. Jones,13,0.0,NT,DEN,2024
00-0033336,Eric Wilson,13,0.0,ILB,GB,2024
00-0033381,Adam Butler,13,0.0,DT,LV,2024
00-0033393,Kenny Moore,13,0.0,CB,IND,2024
00-0033439,Pharaoh Brown,13,0.0,TE,SEA,2024
00-0033445,Nicholas Morrow,13,0.0,ILB,BUF,2024
00-0033463,Carl Lawson,13,0.0,DE,DAL,2024
00-0033512,Damontae Kazee,13,0.0,SS,PIT,2024
00-0033524,Kevin King,13,0.0,CB,ATL,2024
00-0033538,Garett Bolles,13,0.0,T,DEN,2024
00-0033546,Dalvin Tomlinson,13,0.0,DT,CLE,2024
00-0033549,Duke Riley,13,0.0,ILB,MIA,2024
00-0033551,Rasul Douglas,13,0.0,CB,BUF,2024
00-0033571,Matt Milano,13,0.0,OLB,BUF,2024
00-0033579,Xavier Woods,13,0.0,FS,CAR,2024
00-0033595,Pat O'Connor,13,0.0,DE,DET,2024
00-0033697,Michael Davis,13,0.0,CB,WAS,2024
00-0033702,Younghoe Koo,13,0.0,K,ATL,2024
00-0033782,DeMarcus Walker,13,0.0,DE,CHI,2024
00-0033787,Jake Elliott,13,0.0,K,PHI,2024
00-0033860,Davon Godchaux,13,0.0,NT,NE,2024
00-0033862,Zane Gonzalez,13,0.0,K,WAS,2024
00-0033868,Myles Garrett,13,0.0,DE,CLE,2024
00-0033870,Solomon Thomas,13,0.0,DT,NYJ,2024
00-0033875,Haason Reddick,13,0.0,OLB,NYJ,2024
00-0033876,Derek Barnett,13,0.0,DE,HOU,2024
00-0033877,Malik Hooker,13,0.0,FS,DAL,2024
00-0033878,Adoree' Jackson,13,0.0,CB,NYG,2024
00-0033883,Jabrill Peppers,13,0.0,SS,NE,2024
00-0033886,T.J. Watt,13,0.0,OLB,PIT,2024
00-0033890,Budda Baker,13,0.0,SS,ARI,2024
00-0033892,Marcus Maye,13,0.0,FS,LAC,2024
00-0033905,Larry Ogunjobi,13,0.0,DT,PIT,2024
00-0033918,Fabian Moreau,13,0.0,CB,MIN,2024
00-0033926,Shaquill Griffin,13,0.0,CB,MIN,2024
00-0033928,Jourdan Lewis,13,0.0,CB,DAL,2024
00-0033930,Cameron Sutton,13,0.0,CB,PIT,2024
00-0033935,Trey Hendrickson,13,0.0,DE,CIN,2024
00-0033941,Rayshawn Jenkins,13,0.0,SS,SEA,2024
00-0033952,Grover Stewart,13,0.0,DT,IND,2024
00-0033964,Al-Quadin Muhammad,13,0.0,DE,DET,2024
00-0034091,George Odum,13,0.0,FS,SF,2024
00-0034116,J.T. Gray,13,0.0,SS,NO,2024
00-0034145,Chris Lammons,13,0.0,CB,IND,2024
00-0034158,Brian O'Neill,13,0.0,T,MIN,2024
00-0034159,Will Dissly,13,0.0,TE,LAC,2024
00-0034160,Michael Dickson,13,0.0,P,SEA,2024
00-0034161,Daniel Carlson,13,0.0,K,LV,2024
00-0034163,Jake Martin,13,0.0,DE,CHI,2024
00-0034173,Eddy Pineiro,13,0.0,K,CAR,2024
00-0034203,Darious Williams,13,0.0,CB,LA,2024
00-0034234,Poona Ford,13,0.0,DE,LAC,2024
00-0034251,Daniel Ekuale,13,0.0,DT,NE,2024
00-0034263,Tarvarius Moore,13,0.0,SS,CHI,2024
00-0034277,DeShon Elliott,13,0.0,FS,PIT,2024
00-0034285,Zach Sieler,13,0.0,DE,MIA,2024
00-0034296,Ben Niemann,13,0.0,ILB,DET,2024
00-0034302,Frankie Luvu,13,0.0,ILB,WAS,2024
00-0034320,Kentavius Street,13,0.0,DT,ATL,2024
00-0034333,Daron Payne,13,0.0,DT,WAS,2024
00-0034355,M.J. Stewart,13,0.0,SS,HOU,2024
00-0034356,Donte Jackson,13,0.0,CB,PIT,2024
00-0034357,Isaiah Oliver,13,0.0,CB,NYJ,2024
00-0034359,Tyquan Lewis,13,0.0,DE,IND,2024
00-0034360,Lorenzo Carter,13,0.0,OLB,ATL,2024
00-0034361,Justin Reid,13,0.0,SS,KC,2024
00-0034364,Jordan Akins,13,0.0,TE,CLE,2024
00-0034368,Josey Jewell,13,0.0,ILB,CAR,2024
00-0034371,Da'Shawn Hand,13,0.0,DE,MIA,2024
00-0034373,Dorance Armstrong,13,0.0,DE,WAS,2024
00-0034375,Kyzir White,13,0.0,ILB,ARI,2024
00-0034376,Taron Johnson,13,0.0,CB,BUF,2024
00-0034377,Avonte Maddox,13,0.0,CB,PHI,2024
00-0034381,Josh Sweat,13,0.0,OLB,PHI,2024
00-0034384,D.J. Reed,13,0.0,CB,NYJ,2024
00-0034391,Siran Neal,13,0.0,CB,MIA,2024
00-0034397,Tim Settle,13,0.0,DT,HOU,2024
00-0034413,Foyesade Oluokun,13,0.0,ILB,JAX,2024
00-0034424,Matthew Adams,13,0.0,OLB,NYG,2024
00-0034431,Zaire Franklin,13,0.0,OLB,IND,2024
00-0034437,Logan Cooke,13,0.0,P,JAX,2024
00-0034465,Jeremy Reaves,13,0.0,FS,WAS,2024
00-0034485,Jonathan Owens,13,0.0,SS,CHI,2024
00-0034488,Tavierre Thomas,13,0.0,CB,TB,2024
00-0034490,Ezekiel Turner,13,0.0,ILB,DET,2024
00-0034514,Levi Wallace,13,0.0,CB,DEN,2024
00-0034573,Charvarius Ward,13,0.0,CB,SF,2024
00-0034612,Demone Harris,13,0.0,DE,ATL,2024
00-0034673,Tremaine Edmunds,13,0.0,ILB,CHI,2024
00-0034675,Jessie Bates,13,0.0,FS,ATL,2024
00-0034678,Alex Cappa,13,0.0,G,CIN,2024
00-0034720,Robert Spillane,13,0.0,OLB,LV,2024
00-0034721,Corey Bojorquez,13,0.0,P,CLE,2024
00-0034746,Maurice Hurst,13,0.0,DT,CLE,2024
00-0034752,Orlando Brown,13,0.0,T,CIN,2024
00-0034754,Oren Burks,13,0.0,OLB,PHI,2024
00-0034759,Kolton Miller,13,0.0,T,LV,2024
00-0034760,Nathan Shepherd,13,0.0,DT,NO,2024
00-0034773,Vita Vea,13,0.0,NT,TB,2024
00-0034779,Ronnie Harrison,13,0.0,DB,IND,2024
00-0034780,Isaac Yiadom,13,0.0,CB,SF,2024
00-0034782,Harrison Phillips,13,0.0,NT,MIN,2024
00-0034787,Chris Board,13,0.0,ILB,BAL,2024
00-0034789,Minkah Fitzpatrick,13,0.0,FS,PIT,2024
00-0034790,Derwin James,13,0.0,SS,LAC,2024
00-0034794,Jason Sanders,13,0.0,K,MIA,2024
00-0034797,Jerome Baker,13,0.0,ILB,TEN,2024
00-0034800,B.J. Hill,13,0.0,DT,CIN,2024
00-0034805,John Franklin-Myers,13,0.0,DE,DEN,2024
00-0034810,Sebastian Joseph,13,0.0,DT,TEN,2024
00-0034815,Fred Warner,13,0.0,MLB,SF,2024
00-0034825,Arden Key,13,0.0,OLB,TEN,2024
00-0034828,Harold Landry,13,0.0,OLB,TEN,2024
00-0034834,Sam Hubbard,13,0.0,DE,CIN,2024
00-0034842,Taven Bryan,13,0.0,DT,IND,2024
00-0034856,Denzel Ward,13,0.0,CB,CLE,2024
00-0034874,Roquan Smith,13,0.0,ILB,BAL,2024
00-0034902,Sam Eguavoen,13,0.0,ILB,NYJ,2024
00-0034967,Rashan Gary,13,0.0,DE,GB,2024
00-0034968,Darnell Savage,13,0.0,SS,JAX,2024
00-0034973,Maxx Crosby,13,0.0,DE,LV,2024
00-0034974,Julian Love,13,0.0,SS,SEA,2024
00-0034987,E.J. Speed,13,0.0,OLB,IND,2024
00-0035000,Quinton Bell,13,0.0,OLB,MIA,2024
00-0035026,Kevin Givens,13,0.0,DT,SF,2024
00-0035042,Jamie Gillan,13,0.0,P,NYG,2024
00-0035073,Jonathan Harris,13,0.0,DE,CAR,2024
00-0035133,Keisean Nixon,13,0.0,CB,GB,2024
00-0035140,Mecole Hardman,13,0.0,WR,KC,2024
00-0035142,Ugochukwu Amadi,13,0.0,FS,NO,2024
00-0035144,Mack Wilson,13,0.0,ILB,ARI,2024
00-0035149,Nick Allegretti,13,0.0,G,WAS,2024
00-0035156,Jack Fox,13,0.0,P,DET,2024
00-0035166,Azeez Al-Shaair,13,0.0,ILB,HOU,2024
00-0035189,Matthew Wright,13,0.0,K,KC,2024
00-0035190,A.J. Cole,13,0.0,P,LV,2024
00-0035192,Joey Slye,13,0.0,K,NE,2024
00-0035227,P.J. Locke,13,0.0,FS,DEN,2024
00-0035230,Ed Oliver,13,0.0,DT,BUF,2024
00-0035236,Byron Murphy,13,0.0,CB,MIN,2024
00-0035237,Jawaan Taylor,13,0.0,T,KC,2024
00-0035238,Cody Ford,13,0.0,G,CIN,2024
00-0035239,Sean Murphy-Bunting,13,0.0,CB,ARI,2024
00-0035240,Jahlani Tavai,13,0.0,ILB,NE,2024
00-0035244,Lonnie Johnson,13,0.0,FS,CAR,2024
00-0035248,Zach Allen,13,0.0,DE,DEN,2024
00-0035253,Chauncey Gardner-Johnson,13,0.0,SS,PHI,2024
00-0035254,Anthony Nelson,13,0.0,OLB,TB,2024
00-0035258,Hjalte Froholdt,13,0.0,C,ARI,2024
00-0035262,Drue Tranquill,13,0.0,ILB,KC,2024
00-0035269,Matt Gay,13,0.0,K,IND,2024
00-0035272,Andrew Van Ginkel,13,0.0,OLB,MIN,2024
00-0035276,Blake Cashman,13,0.0,ILB,MIN,2024
00-0035277,Michael Jackson,13,0.0,CB,CAR,2024
00-0035278,Byron Cowart,13,0.0,DT,CHI,2024
00-0035279,Charles Omenihu,13,0.0,DE,KC,2024
00-0035280,Jake Bailey,13,0.0,P,MIA,2024
00-0035292,David Long Jr.,13,0.0,ILB,DET,2024
00-0035301,Donovan Wilson,13,0.0,SS,DAL,2024
00-0035316,Kaden Elliss,13,0.0,ILB,ATL,2024
00-0035352,Tyrel Dodson,13,0.0,MLB,MIA,2024
00-0035357,Cameron Lewis,13,0.0,FS,BUF,2024
00-0035358,Chase McLaughlin,13,0.0,K,TB,2024
00-0035386,T.J. Edwards,13,0.0,ILB,CHI,2024
00-0035402,Carl Granderson,13,0.0,DE,NO,2024
00-0035409,Shy Tuttle,13,0.0,DT,CAR,2024
00-0035413,Luke Gifford,13,0.0,OLB,TEN,2024
00-0035525,Devin Bush,13,0.0,ILB,CLE,2024
00-0035526,Elgton Jenkins,13,0.0,G,GB,2024
00-0035542,Kemon Hall,13,0.0,CB,DAL,2024
00-0035632,Amani Hooker,13,0.0,FS,TEN,2024
00-0035636,L.J. Collier,13,0.0,DT,ARI,2024
00-0035639,Parris Campbell,13,0.0,WR,PHI,2024
00-0035642,Josh Hines-Allen,13,0.0,DE,JAX,2024
00-0035643,Jeffery Simmons,13,0.0,DT,TEN,2024
00-0035646,Sione Takitaki,13,0.0,OLB,NE,2024
00-0035647,Montez Sweat,13,0.0,DE,CHI,2024
00-0035655,Will Harris,13,0.0,FS,NO,2024
00-0035656,Khalen Saunders,13,0.0,DT,NO,2024
00-0035663,Taylor Rapp,13,0.0,SS,BUF,2024
00-0035672,Cody Barton,13,0.0,MLB,DEN,2024
00-0035678,Dre'Mont Jones,13,0.0,DE,SEA,2024
00-0035680,Quincy Williams,13,0.0,ILB,NYJ,2024
00-0035683,Dexter Lawrence,13,0.0,NT,NYG,2024
00-0035687,Bobby Okereke,13,0.0,MLB,NYG,2024
00-0035692,Clelin Ferrell,13,0.0,DE,WAS,2024
00-0035697,Germaine Pratt,13,0.0,OLB,CIN,2024
00-0035698,Chuma Edoga,13,0.0,T,DAL,2024
00-0035699,Jamel Dean,13,0.0,CB,TB,2024
00-0035705,Jalen Thompson,13,0.0,FS,ARI,2024
00-0035707,Devin White,13,0.0,ILB,HOU,2024
00-0035713,Brian Burns,13,0.0,OLB,NYG,2024
00-0035718,Quinnen Williams,13,0.0,NT,NYJ,2024
00-0035763,Malcolm Roach,13,0.0,DT,DEN,2024
00-0035795,James Pierre,13,0.0,CB,PIT,2024
00-0035821,Corliss Waitman,13,0.0,P,PIT,2024
00-0035827,Ross Matiscik,13,0.0,LS,JAX,2024
00-0035841,Benito Jones,13,0.0,DT,MIA,2024
00-0035857,Chris Williams,13,0.0,DT,CHI,2024
00-0035859,Blake Gillikin,13,0.0,P,ARI,2024
00-0035889,Tommy Townsend,13,0.0,P,HOU,2024
00-0035895,Joe Bachie,13,0.0,ILB,CIN,2024
00-0035933,Michael Hoecht,13,0.0,OLB,LA,2024
00-0035942,Christian Rozeboom,13,0.0,ILB,LA,2024
00-0036036,Terence Steele,13,0.0,T,DAL,2024
00-0036037,Sam Franklin,13,0.0,SS,CAR,2024
00-0036045,Cam Gill,13,0.0,OLB,CAR,2024
00-0036081,Broderick Washington,13,0.0,DE,BAL,2024
00-0036087,Myles Bryant,13,0.0,CB,HOU,2024
00-0036124,Khalil Dorsey,13,0.0,CB,DET,2024
00-0036130,Nnamdi Madubuike,13,0.0,DT,BAL,2024
00-0036162,Tyler Bass,13,0.0,K,BUF,2024
00-0036171,Aaron Brewer,13,0.0,G,MIA,2024
00-0036181,Teair Tart,13,0.0,DT,LAC,2024
00-0036187,Reggie Gilliam,13,0.0,FB,BUF,2024
00-0036192,A.J. Epenesa,13,0.0,DE,BUF,2024
00-0036193,Anfernee Jennings,13,0.0,OLB,NE,2024
00-0036198,Michael Onwenu,13,0.0,G,NE,2024
00-0036199,Geno Stone,13,0.0,SS,CIN,2024
00-0036213,Raekwon Davis,13,0.0,NT,IND,2024
00-0036221,Brandon Jones,13,0.0,FS,DEN,2024
00-0036222,Isaiah Rodgers,13,0.0,CB,PHI,2024
00-0036224,Jonathan Greenard,13,0.0,OLB,MIN,2024
00-0036231,Kyle Dugger,13,0.0,FS,NE,2024
00-0036235,Shaquille Quarterman,13,0.0,ILB,LAC,2024
00-0036246,Jon Runyan,13,0.0,G,NYG,2024
00-0036253,Julian Blackmon,13,0.0,FS,IND,2024
00-0036254,Collin Johnson,13,0.0,WR,CHI,2024
00-0036262,Davon Hamilton,13,0.0,DT,JAX,2024
00-0036268,Laviska Shenault Jr.,13,0.0,WR,SEA,2024
00-0036274,Jeff Okudah,13,0.0,CB,HOU,2024
00-0036280,Malik Harrison,13,0.0,OLB,BAL,2024
00-0036282,Grant Delpit,13,0.0,SS,CLE,2024
00-0036284,Mekhi Becton,13,0.0,T,PHI,2024
00-0036285,A.J. Terrell,13,0.0,CB,ATL,2024
00-0036286,K'Lavon Chaisson,13,0.0,OLB,LV,2024
00-0036287,Noah Igbinoghene,13,0.0,CB,WAS,2024
00-0036288,Yetur Gross-Matos,13,0.0,OLB,SF,2024
00-0036292,Jaylon Johnson,13,0.0,CB,CHI,2024
00-0036293,Jeremy Chinn,13,0.0,FS,WAS,2024
00-0036298,Akeem Davis-Gaither,13,0.0,OLB,CIN,2024
00-0036300,Mykal Walker,13,0.0,ILB,WAS,2024
00-0036302,Jaylinn Hawkins,13,0.0,FS,NE,2024
00-0036306,Daniel Thomas,13,0.0,SS,JAX,2024
00-0036307,Kindle Vildor,13,0.0,CB,DET,2024
00-0036313,Braden Mann,13,0.0,P,PHI,2024
00-0036321,Chase Young,13,0.0,DE,NO,2024
00-0036323,Patrick Queen,13,0.0,ILB,PIT,2024
00-0036329,Ashtyn Davis,13,0.0,SS,NYJ,2024
00-0036335,D.J. Wonnum,13,0.0,OLB,CAR,2024
00-0036337,James Lynch,13,0.0,NT,TEN,2024
00-0036338,Troy Dye,13,0.0,ILB,LAC,2024
00-0036348,Josh Metellus,13,0.0,SS,MIN,2024
00-0036349,Kamren Curl,13,0.0,SS,LA,2024
00-0036369,John Simpson,13,0.0,G,NYJ,2024
00-0036375,Amik Robertson,13,0.0,CB,DET,2024
00-0036378,Michael Danna,13,0.0,DE,KC,2024
00-0036388,Xavier McKinney,13,0.0,FS,GB,2024
00-0036403,Casey Toohill,13,0.0,DE,BUF,2024
00-0036406,Tristan Wirfs,13,0.0,T,TB,2024
00-0036409,Jordyn Brooks,13,0.0,ILB,MIA,2024
00-0036411,Antoine Winfield,13,0.0,FS,TB,2024
00-0036413,Darrell Taylor,13,0.0,DE,CHI,2024
00-0036416,Kristian Fulton,13,0.0,CB,LAC,2024
00-0036417,Damien Lewis,13,0.0,G,CAR,2024
00-0036418,Zack Baun,13,0.0,OLB,PHI,2024
00-0036422,Adam Trautman,13,0.0,TE,DEN,2024
00-0036427,Tyler Johnson,13,0.0,WR,LA,2024
00-0036428,Justin Strnad,13,0.0,ILB,DEN,2024
00-0036430,Khalil Davis,13,0.0,DT,SF,2024
00-0036431,Jordan Fuller,13,0.0,FS,CAR,2024
00-0036438,Stephen Sullivan,13,0.0,TE,CAR,2024
00-0036441,Kenneth Murray,13,0.0,ILB,TEN,2024
00-0036479,Kwity Paye,13,0.0,DE,IND,2024
00-0036480,Dayo Odeyingbo,13,0.0,DE,IND,2024
00-0036497,Tim Jones,13,0.0,WR,JAX,2024
00-0036500,Jamien Sherwood,13,0.0,ILB,NYJ,2024
00-0036501,Michael Carter,13,0.0,CB,NYJ,2024
00-0036502,Jason Pinnock,13,0.0,SS,NYG,2024
00-0036504,Brandin Echols,13,0.0,CB,NYJ,2024
00-0036568,Roy Lopez,13,0.0,NT,ARI,2024
00-0036587,Ar'Darius Washington,13,0.0,FS,BAL,2024
00-0036589,Nick McCloud,13,0.0,CB,SF,2024
00-0036596,Robert Jones,13,0.0,G,MIA,2024
00-0036615,Caleb Farley,13,0.0,CB,CAR,2024
00-0036618,Samuel Cosmi,13,0.0,G,WAS,2024
00-0036619,Dillon Radunz,13,0.0,T,TEN,2024
00-0036621,Nick Bolton,13,0.0,ILB,KC,2024
00-0036624,Alim McNeill,13,0.0,DT,DET,2024
00-0036625,Benjamin St-Juste,13,0.0,CB,WAS,2024
00-0036629,Camryn Bynum,13,0.0,FS,MIN,2024
00-0036635,Ihmir Smith-Marsette,13,0.0,WR,NYG,2024
00-0036640,Zach Davidson,13,0.0,TE,BUF,2024
00-0036642,Tedarrell Slaton,13,0.0,DT,GB,2024
00-0036645,Shemar Jean-Charles,13,0.0,CB,NO,2024
00-0036648,Nick Niemann,13,0.0,ILB,LAC,2024
00-0036658,Isaiah McDuffie,13,0.0,ILB,GB,2024
00-0036660,Trey Smith,13,0.0,G,KC,2024
00-0036661,Israel Mukuamu,13,0.0,FS,DAL,2024
00-0036672,Grant Stuard,13,0.0,MLB,IND,2024
00-0036677,Zayne Anderson,13,0.0,FS,GB,2024
00-0036683,Devon Key,13,0.0,SS,DEN,2024
00-0036695,Naquan Jones,13,0.0,DT,ARI,2024
00-0036802,Jon Rhattigan,13,0.0,ILB,CAR,2024
00-0036813,Christian Elliss,13,0.0,ILB,NE,2024
00-0036825,Feleipe Franks,13,0.0,TE,CAR,2024
00-0036854,Evan McPherson,13,0.0,K,CIN,2024
00-0036874,Patrick Surtain,13,0.0,CB,DEN,2024
00-0036876,Kylen Granson,13,0.0,TE,IND,2024
00-0036877,Jaelon Darden,13,0.0,WR,CLE,2024
00-0036878,Janarius Robinson,13,0.0,DE,LV,2024
00-0036880,Penei Sewell,13,0.0,T,DET,2024
00-0036881,Jay Tufele,13,0.0,DT,CIN,2024
00-0036883,Tommy Togiai,13,0.0,DT,HOU,2024
00-0036885,Tre Brown,13,0.0,CB,SEA,2024
00-0036887,Luke Farrell,13,0.0,TE,JAX,2024
00-0036888,Damar Hamlin,13,0.0,SS,BUF,2024
00-0036896,Victor Dimukeje,13,0.0,OLB,ARI,2024
00-0036901,Eric Stokes,13,0.0,CB,GB,2024
00-0036902,Joseph Ossai,13,0.0,DE,CIN,2024
00-0036903,Bobby Brown,13,0.0,NT,LA,2024
00-0036904,Robert Rochell,13,0.0,CB,GB,2024
00-0036914,Gregory Rousseau,13,0.0,DE,BUF,2024
00-0036916,Milton Williams,13,0.0,DT,PHI,2024
00-0036919,Kenneth Gainwell,13,0.0,RB,PHI,2024
00-0036926,Payton Turner,13,0.0,DE,NO,2024
00-0036927,Pete Werner,13,0.0,ILB,NO,2024
00-0036932,Micah Parsons,13,0.0,DE,DAL,2024
00-0036933,Zaven Collins,13,0.0,OLB,ARI,2024
00-0036940,Odafe Oweh,13,0.0,OLB,BAL,2024
00-0036941,Andre Cisco,13,0.0,SS,JAX,2024
00-0036942,Osa Odighizuwa,13,0.0,DT,DAL,2024
00-0036944,Jaycee Horn,13,0.0,CB,CAR,2024
00-0036950,Avery Williams,13,0.0,RB,ATL,2024
00-0036952,Jonathon Cooper,13,0.0,OLB,DEN,2024
00-0036953,Teven Jenkins,13,0.0,T,CHI,2024
00-0036955,Terrace Marshall,13,0.0,WR,LV,2024
00-0036957,Drew Dalman,13,0.0,C,ATL,2024
00-0036962,Trevon Moehrig,13,0.0,FS,LV,2024
00-0036970,Kyle Pitts,13,0.0,TE,ATL,2024
00-0036974,Tyson Campbell,13,0.0,CB,JAX,2024
00-0036981,Christian Barmore,13,0.0,DT,NE,2024
00-0036982,Chauncey Golston,13,0.0,DE,DAL,2024
00-0036984,Trey Sermon,13,0.0,RB,IND,2024
00-0036987,Brandon Stephens,13,0.0,FS,BAL,2024
00-0036990,Divine Deablo,13,0.0,MLB,LV,2024
00-0036992,Elijah Molden,13,0.0,CB,LAC,2024
00-0036994,Ernest Jones,13,0.0,ILB,SEA,2024
00-0036995,Baron Browning,13,0.0,OLB,ARI,2024
00-0036996,Greg Newsome,13,0.0,CB,CLE,2024
00-0036998,Jevon Holland,13,0.0,SS,MIA,2024
00-0037003,Chazz Surratt,13,0.0,ILB,NYJ,2024
00-0037004,Hunter Long,13,0.0,TE,LA,2024
00-0037007,Patrick Jones,13,0.0,OLB,MIN,2024
00-0037034,Dee Alford,13,0.0,CB,ATL,2024
00-0037043,Amare Barno,13,0.0,OLB,CAR,2024
00-0037073,Jordan Davis,13,0.0,DT,PHI,2024
00-0037074,Quay Walker,13,0.0,ILB,GB,2024
00-0037075,Devonte Wyatt,13,0.0,DT,GB,2024
00-0037079,Tariq Woolen,13,0.0,CB,SEA,2024
00-0037081,Braxton Jones,13,0.0,T,CHI,2024
00-0037083,Kingsley Enagbare,13,0.0,DE,GB,2024
00-0037097,Trenton Gill,13,0.0,P,TB,2024
00-0037109,Jack Sanborn,13,0.0,ILB,CHI,2024
00-0037120,Tyler Goodson,13,0.0,RB,IND,2024
00-0037130,Reed Blankenship,13,0.0,SS,PHI,2024
00-0037132,Britain Covey,13,0.0,WR,PHI,2024
00-0037137,Josh Jobe,13,0.0,CB,SEA,2024
00-0037153,Vi Jones,13,0.0,ILB,TB,2024
00-0037155,Tony Adams,13,0.0,FS,NYJ,2024
00-0037156,Irvin Charles,13,0.0,WR,NYJ,2024
00-0037184,Josh Ross,13,0.0,ILB,SEA,2024
00-0037190,Ahmad Gardner,13,0.0,CB,NYJ,2024
00-0037191,Trent McDuffie,13,0.0,CB,KC,2024
00-0037192,George Karlaftis,13,0.0,DE,KC,2024
00-0037193,Bryan Cook,13,0.0,FS,KC,2024
00-0037196,Rasheed Walker,13,0.0,T,GB,2024
00-0037198,Nazeeh Johnson,13,0.0,CB,KC,2024
00-0037203,LaBryan Ray,13,0.0,DE,CAR,2024
00-0037224,Cameron Dicker,13,0.0,K,LAC,2024
00-0037235,Travon Walker,13,0.0,DE,JAX,2024
00-0037237,Derek Stingley,13,0.0,CB,HOU,2024
00-0037241,Trevor Penning,13,0.0,T,NO,2024
00-0037244,Devin Lloyd,13,0.0,ILB,JAX,2024
00-0037249,Nik Bonitto,13,0.0,OLB,DEN,2024
00-0037250,Martin Emerson,13,0.0,CB,CLE,2024
00-0037253,Marcus Jones,13,0.0,CB,NE,2024
00-0037254,Terrel Bernard,13,0.0,MLB,BUF,2024
00-0037255,Dylan Parham,13,0.0,G,LV,2024
00-0037259,Micah McFadden,13,0.0,MLB,NYG,2024
00-0037260,D.J. Davidson,13,0.0,DT,NYG,2024
00-0037268,Zyon McCollum,13,0.0,CB,TB,2024
00-0037270,Otito Ogbonnia,13,0.0,DT,LAC,2024
00-0037275,Daron Bland,13,0.0,CB,DAL,2024
00-0037278,Luke Wattenberg,13,0.0,C,DEN,2024
00-0037283,John Ridgeway,13,0.0,DT,NO,2024
00-0037284,Matt Araiza,13,0.0,P,KC,2024
00-0037288,Christian Benford,13,0.0,CB,BUF,2024
00-0037289,Malcolm Rodriguez,13,0.0,ILB,DET,2024
00-0037294,Jordan Jackson,13,0.0,DE,DEN,2024
00-0037301,Theo Jackson,13,0.0,FS,MIN,2024
00-0037307,Ja'Sir Taylor,13,0.0,CB,LAC,2024
00-0037313,Montaric Brown,13,0.0,CB,JAX,2024
00-0037320,Deane Leonard,13,0.0,CB,LAC,2024
00-0037330,Jesse Luketa,13,0.0,OLB,ARI,2024
00-0037353,Kader Kohou,13,0.0,CB,MIA,2024
00-0037364,Arron Mosby,13,0.0,DE,GB,2024
00-0037383,Kana'i Mauga,13,0.0,ILB,LV,2024
00-0037384,Ja'Quan McMillian,13,0.0,CB,DEN,2024
00-0037387,Jalen Virgil,13,0.0,WR,BUF,2024
00-0037428,Alec Anderson,13,0.0,G,BUF,2024
00-0037429,Raheem Blackshear,13,0.0,RB,CAR,2024
00-0037447,Tomon Fox,13,0.0,OLB,NYG,2024
00-0037457,Jake Hansen,13,0.0,OLB,HOU,2024
00-0037461,Tristin McCollum,13,0.0,FS,PHI,2024
00-0037491,J.J. Russell,13,0.0,ILB,TB,2024
00-0037493,Mike Brown,13,0.0,FS,TEN,2024
00-0037500,Ryan Wright,13,0.0,P,MIN,2024
00-0037512,Isaiah Pola-Mao,13,0.0,FS,LV,2024
00-0037527,Segun Olubi,13,0.0,MLB,IND,2024
00-0037542,John Parker Romo,13,0.0,K,MIN,2024
00-0037544,Nephi Sewell,13,0.0,MLB,NO,2024
00-0037547,Daniel Whelan,13,0.0,P,GB,2024
00-0037549,Darrell Baker,13,0.0,CB,TEN,2024
00-0037587,Nate Landman,13,0.0,ILB,ATL,2024
